bike_station_id,fsq_id,venue_name,category,address,distance,price,rating,total_ratings
7515,4b9bf9d7f964a520903c36e3,Kokomo Club,Night Club,216 25th St,541.0,2.0,5.9,11
7515,518c7b9e498e7f98884efa1b,Alleged,Night Club,201 25th St,569.0,3.0,6.6,21
7515,4e13a39445dd91b5f7285522,Champzz Sports Bar,Sports Bar,2251 Kiesel Ave,572.0,1.0,,
7515,4d5e0e3414963704d108c594,Lighthouse Sports Bar,Sports Bar,175 25th St,660.0,1.0,7.3,8
7515,56ab593c498eb92a14338c96,Historic Place,Night Club,162 25th St,670.0,2.0,,
7515,59c20e9135f9837e08f6455b,Social Axe Throwing Ogden,Bar,2581 Lincoln Ave,671.0,2.0,,
7515,f7efe331d3b5479200160dae,Top Shelf Sports Bar,Sports Bar,130 25th St,729.0,1.0,,
7515,4bb661882ea195219b94ab2f,Lighthouse Lounge,Cocktail Bar,130 25th St,735.0,,,
7515,50b0610de4b0bcea5d9de5a4,Sandtrap,Arts and Entertainment,2851 Washington Blvd,847.0,1.0,,
7515,4bb3f18d737d76b008f13a7c,Sand Trap,Lounge,2851 Washington Blvd,847.0,2.0,,
7515,4f32cff819836c91c7fd6a0f,Jazz at the Station,Bar,2501 Wall Ave,883.0,2.0,,
7515,4f32c7fe19836c91c7f9ec5c,Brass Rail,Night Club,103 27th St,947.0,,,
7515,4f32ca2419836c91c7fadfbd,Browns Billiards & Sports Bar,Bar,2701 Wall Ave,974.0,2.0,,
3183,5e01110a88607d0008f0ca31,Beer Zombies Bar SLC,Bar,153 S Rio Grande St,77.0,2.0,,
3183,a5f0b5ebef9e445055e455be,Beer Zombies,Night Club,153 S Rio Grande St,77.0,,,
3183,4f32be6519836c91c7f5b595,Club Axis,Night Club,108 S 500 W,141.0,2.0,,
3183,4e6d317a88776961e588e0e6,Bout Time Pub & Grub,Sports Bar,169 S Rio Grande St,161.0,2.0,6.0,47
3183,4b789e87f964a5207ada2ee3,Fleming's Prime Steakhouse & Wine Bar,Wine Bar,20 S 400 W,195.0,4.0,7.7,83
3183,4c9a765f7421b7132df7fe13,The Complex,Concert Hall,536 W 100 S,214.0,,6.0,104
3183,5d58a02f6137a90007670d0c,Seabird,Cocktail Bar,11 S Rio Grande St,216.0,3.0,,
3183,7260458cffc04736d72de232,Flanker Kitchen + Sporting Club,Karaoke Bar,6 N Rio Grande St,306.0,2.0,,
3183,52f6fe8c11d2260115d77794,The Sun Trapp,Gay Bar,102 S 600 W,368.0,2.0,7.6,49
3183,5c8bf822f96b2c002c3da817,George,Wine Bar,327 W 200 S,395.0,,,
3183,4f1ba383e4b0850c847718a6,Mixx,Night Club,615 W 100 S,399.0,2.0,,
3183,4d3e2c1e6b3d236abd6e7064,Metro Bar,Night Club,540 W 200 S,400.0,,5.9,30
3183,2412913118be4d8378b9ba3a,Gossip Slc,Night Club,579 W 200 S,400.0,,,
3183,59cd9f986bd36b50c15b05b7,Metro Music Hall,Rock Club,615 W 100 S,401.0,,,
3183,4bbc2776afe1b7135f24304b,In The Venue,Music Venue,579 W 200 S,414.0,,7.2,66
3183,c05fd272a6d2431b5e7536d2,Bottoms Up,Bar,579 W 200 S,415.0,,,
3183,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,431.0,,,
3183,4d3e2a14a2e4b1f714acf825,The Bar Inside The Radisson,Hotel Bar,215 W South Temple,562.0,3.0,,
3183,5f5d728daf65ef27d8829a70,Carson Kitchen,Cocktail Bar,241 W 200 S,565.0,2.0,,
3183,4c8f8d934e95236ac4f784ca,Copper Canyon Grill House & Tavern,Hotel Bar,215 W South Temple,570.0,2.0,5.9,24
3183,4ae3d9ddf964a520509921e3,Poplar Street Pub,Karaoke Bar,242 S 200 W,670.0,2.0,7.3,144
3183,580faff338facf4e2cdf21b1,Patrick's Pub,Beer Bar,163 W 200 S,742.0,2.0,,
3183,58c8a033d243323eaf8cc6ff,Lake Effect,Cocktail Bar,155 W 200 S,752.0,2.0,8.7,68
3183,5b17913ff427de002bcb4eb5,Soundwell SLC,Music Venue,149 W 200 S,767.0,,,
3183,4c75ff01c219224b973da428,Elevate,Night Club,155 W 200 S,769.0,,5.7,30
3183,5063bc89e4b0f8bfa6c9d79d,Zest Kitchen & Bar,Cocktail Bar,275 S 200 W,778.0,2.0,8.3,121
3183,52cd757b11d2a691812f9417,Paint Nite,Bar,275 S 200 W,789.0,2.0,,
3183,4e0b66506284a62b5bc10ae9,Wine Bar At Baci,Wine Bar,140 W Pierpont Ave,797.0,2.0,,
3183,9491aaa48474b1837a458475,Trellis,Music Venue,149 W Pierpont Ave,815.0,,,
3183,5d858ffab4965100086a4dc9,Golden Axe Throwin,Bar,145 W Pierpont Ave,823.0,2.0,,
3183,4ad4f290f964a520c8fd20e3,Baci Trattoria,Bar,134 W Pierpont Ave,826.0,2.0,,
3183,44dccccbbf924e0fa41ac5e9,The Office SLC Lounge,Night Club,122 W Pierpont Ave,847.0,,,
3183,59f54fff1acf117283df15f8,Avant Groove,Jazz and Blues Venue,122 W Pierpont Ave,847.0,,,
3183,5bdbaa99336273002b9e822a,Fat Jack's Tap House,Beer Bar,206 S West Temple,867.0,1.0,,
3183,4ae7198ef964a52067a821e3,Squatters Pub Brewery,Bar,147 W Broadway,873.0,2.0,8.7,757
3183,52575c9e498e311f6deb6a5e,Lo-Fi Cafe,Dive Bar,445 S 400 W,873.0,1.0,,
3183,296b9282ae7546f694d6cafd,Squaters Pub and Grill,Bar,147 W Broadway,876.0,,,
3183,5df058d7c834950007db2cee,Bewilder Brewing Co.,Bar,445 S 400 W,881.0,2.0,7.5,8
3183,551e437a498e8d65ee95a8dc,Club X,Concert Hall,445 S 400 W,881.0,2.0,,
3183,4ad4f28ff964a5203afd20e3,Club Vegas,Night Club,445 S 400 W,882.0,,,
3183,4f32c9d319836c91c7fababb,Ticket Exchange,Bar,123 S West Temple,902.0,,,
3183,4f32c29f19836c91c7f78aa3,Salt Lake Exotics,Concert Hall,123 S West Temple,902.0,,,
3183,6100afb8adb6851310320c38,Why Kiki,Cocktail Bar,69 W 100 S,914.0,,,
3183,4ad4f28ff964a52048fd20e3,Area 51,Night Club,451 S 400 W,917.0,,7.5,35
3183,5feebf4a4838d2298b5c17f7,Varley,Cocktail Bar,63 W 100 S,920.0,3.0,,
3183,5bc949fadd8442002c632f26,Sonoma Grill & Wine Bar,Wine Bar,110 W Broadway,936.0,2.0,5.9,11
3183,5bd8b097dee7700039b5edc0,Christopher's Prime Tavern & Grill,Dining and Drinking,110 W Broadway,940.0,,,
3183,5f7b7167bdff7a19a0d5f8da,The Ivy,Bar,55 W 100 S,946.0,2.0,,
3183,4c6e121fe6b7b1f706ccab8e,Quantum Ultralounge,Cocktail Bar,180 W 400 S,954.0,3.0,,
3183,5d1546e03221cb00231be1ad,Ibiza Ultra Lounge,Night Club,180 W 400 S,954.0,,,
2739,4ad4f28ff964a52042fd20e3,Twilite Club,Cocktail Bar,347 E 200 S,91.0,1.0,6.2,50
2739,4ead4e85e5fad025f8102f79,Monster Island,Bar,333 E 100 S,260.0,2.0,,
2739,50469060582f7eea7e50bf2a,The Stratton,Dive Bar,49 S 400 E,298.0,1.0,,
2739,4b0cbdbef964a520804123e3,Urban Lounge,Night Club,241 S 500 E,330.0,,7.4,68
2739,615567a4e1ee8f493454bc32,Blue Gene's,Bar,239 S 500 E,345.0,3.0,,
2739,4ae3dc93f964a5205e9921e3,Andy's Place,Dive Bar,479 E 300 S,347.0,,,
2739,555e8e24498eea0c41298a11,Under Current,Cocktail Bar,270 S 300 E,351.0,3.0,8.7,54
2739,4bca8f3ffb84c9b65f871d3e,Dick & Dixie's,Sports Bar,479 E 300 S,360.0,1.0,7.7,89
2739,570cf6be498e47144926da89,Stanza Italian Bistro & Wine Bar,Wine Bar,454 E 300 S,369.0,4.0,7.5,24
2739,462db2db647c4040c714afb7,Tavernacle Social Club,Karaoke Bar,201 E Broadway,520.0,,,
2739,4ad4f28ff964a5203cfd20e3,The Tavernacle,Piano Bar,201 E Broadway,523.0,,7.5,59
2739,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,526.0,1.0,6.1,38
2739,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,532.0,2.0,8.8,166
2739,4c37da4c18e72d7f3b6917f5,Tavernacle,Cocktail Bar,201 E St,532.0,3.0,,
2739,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,532.0,,,
2739,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,545.0,2.0,7.6,154
2739,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,558.0,,,
2739,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,558.0,,,
2739,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,611.0,3.0,,
2739,5317e057498ed2edc75f44fe,Copper Common,Cocktail Bar,111 E Broadway,655.0,2.0,8.6,119
2739,5813c291d67ca50383717995,Good Grammar Speak E-Z Bar,Cocktail Bar,69 E Gallivan Ave,782.0,3.0,,
2739,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,829.0,3.0,7.4,17
2739,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,841.0,2.0,,
2739,4bbdfaf3593fef3b52180456,Chili's Grill & Bar,Bar,668 E 400 S,848.0,2.0,6.3,92
2739,4d12ea3ed0fda093f797af57,Graffiti Bar,Bar,342 S State St,848.0,2.0,,
2739,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,852.0,3.0,5.0,20
2739,58dc51a53731817d5adc7f62,Chakra Lounge,Cocktail Bar,364 S State St,868.0,3.0,,
2739,4b6e30cef964a520aab02ce3,Jackalope Lounge,Cocktail Bar,372 S State St,873.0,1.0,7.4,25
2739,7712726d91a85ae815f8dc82,Shades Taproom and Grill,Bar,366 S State St,876.0,,,
2739,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,899.0,1.0,5.3,27
2739,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,902.0,1.0,7.1,34
2739,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,913.0,,,
2739,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,949.0,2.0,,
2739,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,964.0,2.0,,
2739,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,975.0,1.0,7.0,9
2739,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,978.0,2.0,8.1,255
2739,55a0b180498e0dc852fa4820,Twist,Bar,32 E Exchange Pl,979.0,3.0,5.9,27
2739,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,988.0,2.0,7.7,210
2739,528954aa11d27852674d0669,Whiskey Street,Cocktail Bar,323 S Main St,991.0,2.0,8.6,270
2739,5604060c498efd374b9560ee,Beerhive Pub,Beer Bar,128 S Main St,994.0,,,
2739,594589aef62f2b6488e63c14,White Horse Spirits & Kitchen,Whisky Bar,325 S Main St,995.0,3.0,9.2,63
2739,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,999.0,1.0,7.1,54
2739,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,1008.0,3.0,8.5,51
2739,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,1008.0,3.0,7.6,24
2739,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,1016.0,2.0,8.1,51
2739,4ad4f28ef964a52021fd20e3,Desert Edge Brewery at The Pub,Bar,602 S 500 E,1026.0,2.0,7.8,118
2739,5681f189498e0c71a83301a6,The RUIN,Cocktail Bar,159 S Main St,5066.0,3.0,6.5,24
2735,58dc51a53731817d5adc7f62,Chakra Lounge,Cocktail Bar,364 S State St,344.0,3.0,,
2735,7712726d91a85ae815f8dc82,Shades Taproom and Grill,Bar,366 S State St,348.0,,,
2735,4d12ea3ed0fda093f797af57,Graffiti Bar,Bar,342 S State St,377.0,2.0,,
2735,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,384.0,3.0,5.0,20
2735,4ad4f28ff964a5203cfd20e3,The Tavernacle,Piano Bar,201 E Broadway,388.0,,7.5,59
2735,462db2db647c4040c714afb7,Tavernacle Social Club,Karaoke Bar,201 E Broadway,389.0,,,
2735,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,398.0,2.0,,
2735,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,420.0,2.0,7.7,210
2735,51476ec1e4b076f4ba17550d,Executive Club,Lounge,555 S Main St,432.0,3.0,,
2735,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,438.0,2.0,,
2735,55a0b180498e0dc852fa4820,Twist,Bar,32 E Exchange Pl,446.0,3.0,5.9,27
2735,61a9801bf808871f5be38aa9,Laurel Brasserie & Bar,Bar,555 S Main St,470.0,,,
2735,555e8e24498eea0c41298a11,Under Current,Cocktail Bar,270 S 300 E,471.0,3.0,8.7,54
2735,4efe40294a4d4b59ca9bdc82,Utah Bar Foundation,Law Office,645 S 200 E,482.0,,,
2735,59b5a1d631fd145ab6d42e86,Quarters Arcade Bar,Arcade,5 E 400 S,489.0,2.0,8.5,23
2735,4ad4f28ef964a52017fd20e3,Club Manhattan,Night Club,5 E 400 S,489.0,3.0,,
2735,5b8f24c8e1f228002c6685bb,Alibi Bar & Place,Cocktail Bar,369 S Main St,489.0,2.0,,
2735,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,494.0,3.0,,
2735,4d719f2a3815f04d051b8167,Lobby Lounge,Hotel Bar,555 S Main St,510.0,3.0,7.6,23
2735,59b4abe43149b94930d360ec,Gibson Lounge,Cocktail Bar,555 S Main St,511.0,3.0,,
2735,4add36d0f964a520a46421e3,The Bayou,Pub,645 S State St,521.0,2.0,8.3,287
2735,4e0249b81838cb6a1ad0d4b3,Maxwell's East Coast Eatery,Sports Bar,357 S Main St,524.0,2.0,7.4,138
2735,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,533.0,1.0,7.1,34
2735,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,555.0,3.0,8.5,51
2735,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,557.0,1.0,7.0,9
2735,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,561.0,2.0,8.1,51
2735,4e46ed9d7d8b91a0659662a5,Wasatch Sports Bar,Hotel Bar,500 S Main St,564.0,3.0,,
2735,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,576.0,1.0,7.1,54
2735,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,600.0,,,
2735,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,600.0,,,
2735,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,601.0,3.0,7.4,17
2735,4b330906f964a520341725e3,Bar Deluxe,Night Club,666 S State St,602.0,2.0,7.8,22
2735,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,648.0,1.0,6.1,38
2735,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,650.0,2.0,7.6,154
2735,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,653.0,2.0,8.8,166
2735,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,657.0,,,
2735,4b6e46e6f964a520c6b52ce3,Market Street Oyster Bar,Bar,54 W Market St,686.0,3.0,7.8,59
2735,588c03967220e605c386ca91,Purgatory,Cocktail Bar,62 E 700 S,688.0,2.0,7.8,60
2735,570cf6be498e47144926da89,Stanza Italian Bistro & Wine Bar,Wine Bar,454 E 300 S,699.0,4.0,7.5,24
2735,4ad4f28ff964a52042fd20e3,Twilite Club,Cocktail Bar,347 E 200 S,737.0,1.0,6.2,50
2735,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,784.0,,,
2735,4bca8f3ffb84c9b65f871d3e,Dick & Dixie's,Sports Bar,479 E 300 S,796.0,1.0,7.7,89
2735,4c8c4faef87e224b85203405,Mo's Bar And Grill,Sports Bar,400 S West Temple,803.0,1.0,,
2735,4ae0f334f964a520f98321e3,Gracie's,Sports Bar,326 S West Temple,824.0,2.0,7.2,259
2735,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,831.0,3.0,7.6,24
2735,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,835.0,,,
2735,4f32cfb619836c91c7fd4bc4,Club Naked,Gay Bar,326 S West Temple,848.0,2.0,,
2735,4cf4737e94feb1f7823928ba,Clouseau's,Hotel Bar,600 S West Temple,848.0,3.0,,
2735,615567a4e1ee8f493454bc32,Blue Gene's,Bar,239 S 500 E,883.0,3.0,,
2735,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,940.0,2.0,8.1,255
3425,5063bc89e4b0f8bfa6c9d79d,Zest Kitchen & Bar,Cocktail Bar,275 S 200 W,53.0,2.0,8.3,121
3425,52cd757b11d2a691812f9417,Paint Nite,Bar,275 S 200 W,65.0,2.0,,
3425,4ae3d9ddf964a520509921e3,Poplar Street Pub,Karaoke Bar,242 S 200 W,79.0,2.0,7.3,144
3425,4c75ff01c219224b973da428,Elevate,Night Club,155 W 200 S,113.0,,5.7,30
3425,580faff338facf4e2cdf21b1,Patrick's Pub,Beer Bar,163 W 200 S,113.0,2.0,,
3425,58c8a033d243323eaf8cc6ff,Lake Effect,Cocktail Bar,155 W 200 S,131.0,2.0,8.7,68
3425,44dccccbbf924e0fa41ac5e9,The Office SLC Lounge,Night Club,122 W Pierpont Ave,144.0,,,
3425,59f54fff1acf117283df15f8,Avant Groove,Jazz and Blues Venue,122 W Pierpont Ave,144.0,,,
3425,4ae7198ef964a52067a821e3,Squatters Pub Brewery,Bar,147 W Broadway,151.0,2.0,8.7,757
3425,5bdbaa99336273002b9e822a,Fat Jack's Tap House,Beer Bar,206 S West Temple,200.0,1.0,,
3425,4f32cfb619836c91c7fd4bc4,Club Naked,Gay Bar,326 S West Temple,249.0,2.0,,
3425,4ae0f334f964a520f98321e3,Gracie's,Sports Bar,326 S West Temple,266.0,2.0,7.2,259
3425,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,297.0,,,
3425,4c8c4faef87e224b85203405,Mo's Bar And Grill,Sports Bar,400 S West Temple,305.0,1.0,,
3425,4c6e121fe6b7b1f706ccab8e,Quantum Ultralounge,Cocktail Bar,180 W 400 S,317.0,3.0,,
3425,5d1546e03221cb00231be1ad,Ibiza Ultra Lounge,Night Club,180 W 400 S,317.0,,,
3425,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,362.0,,,
3425,5c8bf822f96b2c002c3da817,George,Wine Bar,327 W 200 S,372.0,,,
3425,4b6e46e6f964a520c6b52ce3,Market Street Oyster Bar,Bar,54 W Market St,392.0,3.0,7.8,59
3425,4f32c29f19836c91c7f78aa3,Salt Lake Exotics,Concert Hall,123 S West Temple,392.0,,,
3425,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,427.0,3.0,7.6,24
3425,6100afb8adb6851310320c38,Why Kiki,Cocktail Bar,69 W 100 S,440.0,,,
3425,5feebf4a4838d2298b5c17f7,Varley,Cocktail Bar,63 W 100 S,441.0,3.0,,
3425,5f7b7167bdff7a19a0d5f8da,The Ivy,Bar,55 W 100 S,463.0,2.0,,
3425,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,503.0,1.0,7.1,54
3425,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,512.0,2.0,8.1,51
3425,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,519.0,3.0,8.5,51
3425,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,525.0,1.0,7.0,9
3425,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,534.0,2.0,8.1,255
3425,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,543.0,,,
3425,4e0249b81838cb6a1ad0d4b3,Maxwell's East Coast Eatery,Sports Bar,357 S Main St,548.0,2.0,7.4,138
3425,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,575.0,1.0,7.1,34
3425,4d3e2a14a2e4b1f714acf825,The Bar Inside The Radisson,Hotel Bar,215 W South Temple,585.0,3.0,,
3425,59b5a1d631fd145ab6d42e86,Quarters Arcade Bar,Arcade,5 E 400 S,587.0,2.0,8.5,23
3425,4ad4f28ef964a52017fd20e3,Club Manhattan,Night Club,5 E 400 S,587.0,3.0,,
3425,5b8f24c8e1f228002c6685bb,Alibi Bar & Place,Cocktail Bar,369 S Main St,587.0,2.0,,
3425,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,601.0,3.0,7.4,17
3425,4e6d317a88776961e588e0e6,Bout Time Pub & Grub,Sports Bar,169 S Rio Grande St,615.0,2.0,6.0,47
3425,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,634.0,2.0,,
3425,5df058d7c834950007db2cee,Bewilder Brewing Co.,Bar,445 S 400 W,640.0,2.0,7.5,8
3425,4ad4f28ff964a52048fd20e3,Area 51,Night Club,451 S 400 W,649.0,,7.5,35
3425,52575c9e498e311f6deb6a5e,Lo-Fi Cafe,Dive Bar,445 S 400 W,650.0,1.0,,
3425,4ad4f28ff964a5203afd20e3,Club Vegas,Night Club,445 S 400 W,652.0,,,
3425,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,654.0,2.0,7.7,210
3425,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,656.0,1.0,5.3,27
3425,5e01110a88607d0008f0ca31,Beer Zombies Bar SLC,Bar,153 S Rio Grande St,674.0,2.0,,
3425,a5f0b5ebef9e445055e455be,Beer Zombies,Night Club,153 S Rio Grande St,678.0,,,
3425,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,689.0,2.0,,
3425,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,698.0,2.0,,
3425,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,704.0,3.0,5.0,20
7681,c05fd272a6d2431b5e7536d2,Bottoms Up,Bar,579 W 200 S,258.0,,,
7681,4bbc2776afe1b7135f24304b,In The Venue,Music Venue,579 W 200 S,262.0,,7.2,66
7681,2412913118be4d8378b9ba3a,Gossip Slc,Night Club,579 W 200 S,271.0,,,
7681,4d3e2c1e6b3d236abd6e7064,Metro Bar,Night Club,540 W 200 S,282.0,,5.9,30
7681,59cd9f986bd36b50c15b05b7,Metro Music Hall,Rock Club,615 W 100 S,286.0,,,
7681,4f1ba383e4b0850c847718a6,Mixx,Night Club,615 W 100 S,288.0,2.0,,
7681,52f6fe8c11d2260115d77794,The Sun Trapp,Gay Bar,102 S 600 W,309.0,2.0,7.6,49
7681,4c9a765f7421b7132df7fe13,The Complex,Concert Hall,536 W 100 S,483.0,,6.0,104
7681,4f32be6519836c91c7f5b595,Club Axis,Night Club,108 S 500 W,487.0,2.0,,
7681,56920e1a498ec8a811fe6d33,Art's Place,Night Club,76 S 900 W,621.0,2.0,,
7681,a5f0b5ebef9e445055e455be,Beer Zombies,Night Club,153 S Rio Grande St,637.0,,,
7681,5e01110a88607d0008f0ca31,Beer Zombies Bar SLC,Bar,153 S Rio Grande St,644.0,2.0,,
7681,4e6d317a88776961e588e0e6,Bout Time Pub & Grub,Sports Bar,169 S Rio Grande St,651.0,2.0,6.0,47
7681,cbaf1f279ce643227504bf57,Rico Brand,Caterer,945 W Folsom Ave,701.0,,,
7681,5d58a02f6137a90007670d0c,Seabird,Cocktail Bar,11 S Rio Grande St,766.0,3.0,,
7681,4b789e87f964a5207ada2ee3,Fleming's Prime Steakhouse & Wine Bar,Wine Bar,20 S 400 W,781.0,4.0,7.7,83
7681,7260458cffc04736d72de232,Flanker Kitchen + Sporting Club,Karaoke Bar,6 N Rio Grande St,830.0,2.0,,
7681,5c8bf822f96b2c002c3da817,George,Wine Bar,327 W 200 S,854.0,,,
7681,542660a6498e0b0d25167af5,TitleMax Title Loans,Apres Ski Bar,935 W North Temple,922.0,,,
7681,52575c9e498e311f6deb6a5e,Lo-Fi Cafe,Dive Bar,445 S 400 W,972.0,1.0,,
7681,4ad4f28ff964a5203afd20e3,Club Vegas,Night Club,445 S 400 W,982.0,,,
7681,52cd757b11d2a691812f93fe,Paint Nite,Bar,533 S 500 W,984.0,2.0,,
7681,4ad4f28ff964a52036fd20e3,Club Orange,Bar,533 S 500 W,984.0,2.0,,
7681,5df058d7c834950007db2cee,Bewilder Brewing Co.,Bar,445 S 400 W,990.0,2.0,7.5,8
7681,551e437a498e8d65ee95a8dc,Club X,Concert Hall,445 S 400 W,990.0,2.0,,
7681,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,1007.0,,,
3847,2412913118be4d8378b9ba3a,Gossip Slc,Night Club,579 W 200 S,185.0,,,
3847,4bbc2776afe1b7135f24304b,In The Venue,Music Venue,579 W 200 S,195.0,,7.2,66
3847,c05fd272a6d2431b5e7536d2,Bottoms Up,Bar,579 W 200 S,198.0,,,
3847,4e6d317a88776961e588e0e6,Bout Time Pub & Grub,Sports Bar,169 S Rio Grande St,220.0,2.0,6.0,47
3847,4f32be6519836c91c7f5b595,Club Axis,Night Club,108 S 500 W,237.0,2.0,,
3847,a5f0b5ebef9e445055e455be,Beer Zombies,Night Club,153 S Rio Grande St,249.0,,,
3847,5e01110a88607d0008f0ca31,Beer Zombies Bar SLC,Bar,153 S Rio Grande St,256.0,2.0,,
3847,4c9a765f7421b7132df7fe13,The Complex,Concert Hall,536 W 100 S,338.0,,6.0,104
3847,52f6fe8c11d2260115d77794,The Sun Trapp,Gay Bar,102 S 600 W,352.0,2.0,7.6,49
3847,4d3e2c1e6b3d236abd6e7064,Metro Bar,Night Club,540 W 200 S,369.0,,5.9,30
3847,4f1ba383e4b0850c847718a6,Mixx,Night Club,615 W 100 S,373.0,2.0,,
3847,59cd9f986bd36b50c15b05b7,Metro Music Hall,Rock Club,615 W 100 S,375.0,,,
3847,5c8bf822f96b2c002c3da817,George,Wine Bar,327 W 200 S,396.0,,,
3847,4b789e87f964a5207ada2ee3,Fleming's Prime Steakhouse & Wine Bar,Wine Bar,20 S 400 W,484.0,4.0,7.7,83
3847,5d58a02f6137a90007670d0c,Seabird,Cocktail Bar,11 S Rio Grande St,501.0,3.0,,
3847,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,565.0,,,
3847,7260458cffc04736d72de232,Flanker Kitchen + Sporting Club,Karaoke Bar,6 N Rio Grande St,590.0,2.0,,
3847,5f5d728daf65ef27d8829a70,Carson Kitchen,Cocktail Bar,241 W 200 S,610.0,2.0,,
3847,52575c9e498e311f6deb6a5e,Lo-Fi Cafe,Dive Bar,445 S 400 W,662.0,1.0,,
3847,4ad4f28ff964a5203afd20e3,Club Vegas,Night Club,445 S 400 W,673.0,,,
3847,5df058d7c834950007db2cee,Bewilder Brewing Co.,Bar,445 S 400 W,675.0,2.0,7.5,8
